Strategic,Monitor,On,Thursday,26-April-2018,filename:CCITY_20180426

Thursday,26-April-2018,00:00,SS,85M+,PL,8.3,PV,7.4,CL,100,+0,RL,89,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,184,S,162,B,15,27,2,1,47,3,2,-,-,-,-,-,-,33
,183,S,183,B,30,11,2,1,27,4,3,-,-,-,-,-,-,52
,183,L,7,AC,39,60,8,7,-,-,-,-,-,-,-,-,-,360
A=<39,B=42,C=#20
Thursday,26-April-2018,21:31,SS,10M+,PL,4.2,PV,4.2,CL,106,+3,RL,75,SA,20,DS,60
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,61,41,9,8,39,9,8,27,7,5,-,-,-,35
,354,S,31,B,32,23,3,3,54,8,7,0,0,0,-,-,-,47
,182,S,34,A,49,5,2,1,32,8,5,-,-,-,-,-,-,25
,2,L,14,AD,40,63,8,8,66,11,12,-,-,-,-,-,-,1800
,2,L,15,AD,40,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,21:31,SS,58M+,PL,2.3,PV,2.3,CL,106,+4,RL,75,SA,200,DS,41
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,64,33,9,8,17,5,3,30,8,8,0,0,0,46
,288,S,270,B,11,0,0,0,0,0,0,-,-,-,-,-,-,24
A=<79,B=#22
Thursday,26-April-2018,21:32,SS,85M+,PL,4.3,PV,4.3,CL,107,-2,RL,103,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,115,-,-,-,44,13,14,16,7,5,-,-,-,68
,196,S,310,A,46,57,5,7,72,8,9,88,8,11,-,-,-,83
,196,S,311,ABE,46,7,2,1,59,9,8,46,7,7,13,3,2,61
,196,S,312,D,52,58,7,9,62,12,10,85,15,17,33,5,5,85
,197,L,71,ABF,49,30,5,6,27,6,6,-,-,-,-,-,-,400
,197,L,72,ABF,49,53,9,8,44,9,8,-,-,-,-,-,-,420
A=<14,B=20,C=#25,D=25,E=18
Thursday,26-April-2018,21:33,SS,6M+,PL,2.3,PV,2.3,CL,120,+3,RL,86,SA,20,DS,56
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,85,31,9,8,33,9,9,56,17,19,21,4,7,58
,183,S,21,B,35,43,6,5,76,9,9,45,6,5,-,-,-,61
,184,S,161,A,76,29,9,8,34,10,9,28,10,8,15,5,4,38
,184,S,162,B,15,27,2,1,47,3,2,-,-,-,-,-,-,45
,183,S,183,B,35,43,6,5,76,9,9,-,-,-,-,-,-,59
,183,L,7,AC,85,31,9,8,-,-,-,-,-,-,-,-,-,320
A=<43,B=40,C=#20
Thursday,26-April-2018,21:33,SS,10M+,PL,4.2,PV,4.2,CL,120,+3,RL,81,SA,20,DS,56
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,61,32,6,6,32,7,7,20,5,4,-,-,-,32
,354,S,31,B,38,49,9,7,53,10,8,0,0,0,-,-,-,55
,182,S,34,A,35,0,0,0,20,2,2,-,-,-,-,-,-,21
,2,L,14,AD,34,32,3,3,73,8,11,-,-,-,-,-,-,1500
,2,L,15,AD,34,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,21:33,SS,58M+,PL,3.3,PV,3.3,CL,120,+6,RL,81,SA,201,DS,49
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,82,57,19,18,30,10,8,37,14,13,0,0,0,49
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,10
A=<77,B=#28
Thursday,26-April-2018,21:34,SS,85M+,PL,4.3,PV,3.3,CL,104,+0,RL,100,SA,111,DS,96
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,115,-,-,-,44,13,14,16,7,5,-,-,-,49
,196,S,310,A,43,55,6,7,26,4,3,33,3,4,-,-,-,73
,196,S,311,ABE,68,14,4,4,75,14,15,30,7,7,18,4,5,66
,196,S,312,D,30,33,2,3,0,0,0,70,8,8,43,4,4,78
,197,L,71,ABF,39,52,7,8,74,8,12,-,-,-,-,-,-,500
,197,L,72,ABF,39,47,5,6,45,7,6,-,-,-,-,-,-,440
A=<13,B=20,C=#25,D=25,E=18
Thursday,26-April-2018,21:35,SS,6M+,PL,2.3,PV,4.3,CL,118,+0,RL,94,SA,136,DS,110
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,84,68,12,18,12,4,3,54,19,18,23,8,7,62
,183,S,21,B,34,63,8,7,67,8,8,38,5,4,-,-,-,62
,184,S,161,A,130,36,18,17,62,30,28,63,34,32,19,8,8,47
,184,S,162,B,13,31,2,1,32,2,1,-,-,-,-,-,-,40
,183,S,183,B,34,63,8,7,67,8,8,-,-,-,-,-,-,61
,183,L,7,AC,84,68,12,18,-,-,-,-,-,-,-,-,-,380
A=<43,B=40,C=#20
Thursday,26-April-2018,21:35,SS,10M+,PL,4.2,PV,4.2,CL,118,+0,RL,91,SA,136,DS,110
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,69,22,6,5,18,6,4,16,5,3,-,-,-,29
,354,S,31,B,25,9,2,1,42,4,4,14,2,1,-,-,-,48
,182,S,34,A,70,15,4,3,45,11,11,-,-,-,-,-,-,34
,2,L,14,AD,81,45,8,12,62,20,22,-,-,-,-,-,-,1960
,2,L,15,AD,81,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,21:35,SS,58M-,PL,3.3,PV,3.3,CL,118,+0,RL,91,SA,201,DS,50
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,122,52,27,24,23,11,9,17,10,9,0,0,0,49
,288,S,270,B,21,20,2,1,24,2,2,-,-,-,-,-,-,11
A=<78,B=#26
Thursday,26-April-2018,21:36,SS,85M+,PL,5.3,PV,5.4,CL,105,+0,RL,96,SA,313,DS,114
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,76,-,-,-,50,11,11,0,0,0,-,-,-,47
,196,S,310,A,32,0,0,0,56,5,5,70,6,6,-,-,-,69
,196,S,311,ABE,57,0,0,0,39,6,7,28,6,6,18,5,4,55
,196,S,312,D,33,53,4,5,64,7,7,68,8,9,0,0,0,72
,197,L,71,ABF,46,41,5,7,50,6,10,-,-,-,-,-,-,560
,197,L,72,ABF,46,18,2,3,13,2,2,-,-,-,-,-,-,320
A=<15,B=20,C=#25,D=24,E=17
Thursday,26-April-2018,21:37,SS,6M+,PL,2.3,PV,6.3,CL,116,+0,RL,100,SA,20,DS,56
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,80,56,12,14,24,7,6,42,15,13,7,3,2,60
,183,S,21,B,33,24,3,3,77,9,9,35,3,4,-,-,-,73
,184,S,161,A,133,28,14,13,36,18,17,37,22,19,9,5,4,45
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,21
,183,S,183,B,33,24,3,3,77,9,9,-,-,-,-,-,-,73
,183,L,7,AC,80,56,12,14,-,-,-,-,-,-,-,-,-,420
A=<43,B=40,C=#20
Thursday,26-April-2018,21:37,SS,10M+,PL,4.2,PV,4.2,CL,116,+0,RL,97,SA,20,DS,56
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,96,11,5,3,10,5,3,11,5,3,-,-,-,19
,354,S,31,B,53,60,12,12,55,11,12,0,0,0,-,-,-,53
,182,S,34,A,94,15,6,4,46,14,15,-,-,-,-,-,-,40
,2,L,14,AD,61,39,9,8,50,16,13,-,-,-,-,-,-,1800
,2,L,15,AD,61,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,21:37,SS,58M+,PL,3.3,PV,3.3,CL,116,+0,RL,97,SA,201,DS,50
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,122,52,27,24,23,11,9,17,10,9,0,0,0,53
,288,S,270,B,21,20,2,1,24,2,2,-,-,-,-,-,-,19
A=<78,B=#26
Thursday,26-April-2018,21:37,SS,85M+,PL,5.3,PV,2.4,CL,105,+0,RL,94,SA,151,DS,132
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,84,-,-,-,132,12,32,19,5,4,-,-,-,86
,196,S,310,A,72,24,6,5,57,7,12,49,6,10,-,-,-,61
,196,S,311,ABE,71,9,2,2,16,2,3,0,0,0,0,0,0,37
,196,S,312,D,42,28,3,3,115,12,15,134,10,21,71,6,8,98
,197,L,71,ABF,29,35,3,4,33,3,4,-,-,-,-,-,-,460
,197,L,72,ABF,29,65,3,6,25,3,3,-,-,-,-,-,-,280
A=<15,B=20,C=#25,D=24,E=17
Thursday,26-April-2018,21:39,SS,6M+,PL,4.3,PV,4.3,CL,105,-3,RL,101,SA,20,DS,56
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,80,56,12,14,24,7,6,42,15,13,7,3,2,59
,183,S,21,B,33,24,3,3,77,9,9,35,3,4,-,-,-,75
,184,S,161,A,115,19,8,8,37,16,15,31,16,14,10,4,4,43
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,7
,183,S,183,B,33,24,3,3,77,9,9,-,-,-,-,-,-,75
,183,L,7,AC,80,56,12,14,-,-,-,-,-,-,-,-,-,440
A=<37,B=44,C=#20
Thursday,26-April-2018,21:39,SS,10M+,PL,4.2,PV,4.2,CL,105,-3,RL,99,SA,20,DS,56
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,66,34,7,7,30,8,7,38,9,7,-,-,-,26
,354,S,31,B,34,32,7,4,48,9,6,29,4,4,-,-,-,51
,182,S,34,A,101,11,4,3,18,6,6,-,-,-,-,-,-,33
,2,L,14,AD,64,24,4,5,50,15,14,-,-,-,-,-,-,1760
,2,L,15,AD,64,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,21:39,SS,58M+,PL,2.3,PV,2.3,CL,105,-4,RL,99,SA,200,DS,16
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,88,71,24,24,24,8,6,28,9,11,0,0,0,61
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,13
A=<77,B=#24
Thursday,26-April-2018,21:39,SS,85M+,PL,2.3,PV,2.4,CL,107,+0,RL,93,SA,111,DS,111
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,84,-,-,-,132,12,32,19,5,4,-,-,-,114
,196,S,310,A,42,33,4,4,48,3,6,71,7,8,-,-,-,66
,196,S,311,ABE,72,0,0,0,39,9,8,25,5,6,12,2,3,31
,196,S,312,D,34,48,3,5,54,5,6,131,11,17,0,0,0,118
,197,L,71,ABF,35,45,4,6,51,4,8,-,-,-,-,-,-,420
,197,L,72,ABF,35,41,3,5,33,4,4,-,-,-,-,-,-,260
A=<12,B=20,C=#25,D=27,E=18
Thursday,26-April-2018,21:41,SS,6M+,PL,4.3,PV,6.3,CL,97,+0,RL,97,SA,20,DS,74
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,43,74,8,10,23,4,3,63,12,11,13,3,2,64
,183,S,21,B,32,27,4,3,52,5,6,32,5,3,-,-,-,66
,184,S,161,A,114,14,6,6,38,16,15,41,19,18,13,4,5,39
,184,S,162,B,11,20,2,1,0,0,0,-,-,-,-,-,-,9
,183,S,183,B,32,27,4,3,52,5,6,-,-,-,-,-,-,66
,183,L,7,AC,43,74,8,10,-,-,-,-,-,-,-,-,-,380
A=<35,B=44,C=#20
Thursday,26-April-2018,21:41,SS,10M+,PL,4.2,PV,4.2,CL,97,+0,RL,93,SA,20,DS,74
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,81,30,10,8,26,9,7,29,9,7,-,-,-,28
,354,S,31,B,24,22,3,2,19,4,2,8,2,1,-,-,-,39
,182,S,34,A,80,6,2,1,29,8,8,-,-,-,-,-,-,29
,2,L,14,AD,86,63,17,17,71,25,27,-,-,-,-,-,-,2500
,2,L,15,AD,86,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,21:41,SS,58M+,PL,2.3,PV,2.3,CL,97,-3,RL,94,SA,201,DS,30
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,88,71,24,24,24,8,6,28,9,11,0,0,0,67
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,5
A=<75,B=#24
Thursday,26-April-2018,21:41,SS,85M+,PL,2.3,PV,4.3,CL,111,+1,RL,106,SA,116,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,51,-,-,-,131,10,19,80,8,11,-,-,-,132
,196,S,310,A,65,43,8,8,64,6,12,162,4,29,-,-,-,109
,196,S,311,ABE,65,5,2,1,29,6,6,24,4,5,14,3,4,29
,196,S,312,D,47,71,7,10,35,5,5,81,13,14,61,8,8,109
,197,L,71,ABF,52,37,9,7,35,10,8,-,-,-,-,-,-,440
,197,L,72,ABF,52,40,3,7,47,3,9,-,-,-,-,-,-,400
A=<12,B=20,C=#25,D=27,E=18
Thursday,26-April-2018,21:43,SS,6M+,PL,4.3,PV,3.3,CL,99,+0,RL,91,SA,20,DS,74
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,90,46,6,13,33,8,9,44,13,16,11,4,4,70
,183,S,21,B,28,27,4,2,30,5,3,0,0,0,-,-,-,58
,184,S,161,A,61,15,4,3,30,6,6,33,7,8,0,0,0,37
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,7
,183,S,183,B,28,27,4,2,30,5,3,-,-,-,-,-,-,58
,183,L,7,AC,90,46,6,13,-,-,-,-,-,-,-,-,-,360
A=<36,B=44,C=#20
Thursday,26-April-2018,21:43,SS,10M+,PL,4.2,PV,4.2,CL,99,+0,RL,86,SA,20,DS,74
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,81,16,5,4,16,5,4,10,4,2,-,-,-,25
,354,S,31,B,45,32,6,5,52,11,9,0,0,0,-,-,-,41
,182,S,34,A,31,44,7,4,42,5,4,-,-,-,-,-,-,33
,2,L,14,AD,46,54,2,8,55,5,11,-,-,-,-,-,-,2360
,2,L,15,AD,46,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,21:43,SS,58M+,PL,2.3,PV,2.3,CL,99,+0,RL,86,SA,200,DS,79
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,62,50,11,12,19,5,4,17,5,5,0,0,0,62
,288,S,270,B,21,30,2,2,26,2,2,-,-,-,-,-,-,14
A=<76,B=#24
Thursday,26-April-2018,21:43,SS,85M+,PL,4.3,PV,4.3,CL,113,+0,RL,117,SA,313,DS,138
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,47,-,-,-,54,7,7,33,4,4,-,-,-,97
,196,S,310,A,34,18,2,2,80,6,8,82,3,8,-,-,-,106
,196,S,311,ABE,34,0,0,0,61,6,6,63,7,8,18,3,2,47
,196,S,312,D,47,23,4,3,32,5,5,74,12,13,25,4,3,89
,197,L,71,ABF,41,65,10,10,67,12,12,-,-,-,-,-,-,580
,197,L,72,ABF,41,34,4,4,84,6,13,-,-,-,-,-,-,480
A=<15,B=20,C=#25,D=25,E=18
Thursday,26-April-2018,21:44,SS,6M+,PL,4.3,PV,2.3,CL,101,+0,RL,87,SA,20,DS,70
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,66,70,8,14,26,5,5,39,10,10,7,2,2,72
,183,S,21,B,31,39,4,4,35,5,4,24,3,2,-,-,-,46
,184,S,161,A,72,42,11,11,57,16,15,44,15,12,13,4,3,46
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,4
,183,S,183,B,31,39,4,4,35,5,4,-,-,-,-,-,-,46
,183,L,7,AC,66,70,8,14,-,-,-,-,-,-,-,-,-,420
A=<36,B=44,C=#20
Thursday,26-April-2018,21:44,SS,10M+,PL,4.2,PV,4.2,CL,101,+0,RL,82,SA,20,DS,70
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,51,56,10,9,40,8,7,20,5,3,-,-,-,37
,354,S,31,B,26,40,7,4,15,2,2,0,0,0,-,-,-,40
,182,S,34,A,63,9,3,2,76,3,16,-,-,-,-,-,-,55
,2,L,14,AD,49,54,10,8,92,19,20,-,-,-,-,-,-,2560
,2,L,15,AD,49,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,21:44,SS,58M+,PL,2.3,PV,2.3,CL,101,+0,RL,84,SA,200,DS,33
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,73,80,22,23,20,6,4,55,16,17,0,0,0,68
,288,S,270,B,21,0,0,0,0,0,0,-,-,-,-,-,-,10
A=<76,B=#24
Thursday,26-April-2018,21:45,SS,85M+,PL,4.3,PV,1.3,CL,114,+1,RL,114,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,97,-,-,-,30,12,8,15,5,4,-,-,-,60
,196,S,310,A,41,58,6,7,11,2,1,55,4,6,-,-,-,89
,196,S,311,ABE,41,0,0,0,56,6,7,60,8,9,14,3,2,54
,196,S,312,D,37,74,8,8,0,0,0,45,6,6,17,2,2,76
,197,L,71,ABF,41,30,4,5,25,5,4,-,-,-,-,-,-,460
,197,L,72,ABF,41,69,3,9,67,7,10,-,-,-,-,-,-,560
A=<15,B=20,C=#25,D=25,E=18
Thursday,26-April-2018,21:46,SS,6M+,PL,3.3,PV,3.3,CL,113,+2,RL,86,SA,20,DS,56
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,45,56,8,8,55,9,8,44,9,8,0,0,0,65
,183,S,21,B,32,32,5,3,48,6,5,21,2,2,-,-,-,46
,184,S,161,A,72,42,11,11,57,16,15,44,15,12,13,4,3,52
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,32,32,5,3,48,6,5,-,-,-,-,-,-,46
,183,L,7,AC,45,56,8,8,-,-,-,-,-,-,-,-,-,360
A=<40,B=42,C=#20
Thursday,26-April-2018,21:46,SS,10M+,PL,4.2,PV,4.2,CL,113,+2,RL,81,SA,20,DS,56
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,73,31,11,7,28,11,7,16,6,3,-,-,-,36
,354,S,31,B,30,36,7,4,48,8,6,9,2,1,-,-,-,46
,182,S,34,A,14,0,0,0,0,0,0,-,-,-,-,-,-,35
,2,L,14,AD,46,9,2,1,10,3,2,-,-,-,-,-,-,1300
,2,L,15,AD,46,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,21:46,SS,58M+,PL,2.3,PV,2.3,CL,113,+5,RL,83,SA,200,DS,31
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,82,52,17,16,23,7,6,29,11,10,0,0,0,61
,288,S,270,B,12,0,0,0,30,2,1,-,-,-,-,-,-,20
A=<81,B=#22
Thursday,26-April-2018,21:47,SS,85M+,PL,1.3,PV,1.3,CL,112,+0,RL,106,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,75,-,-,-,41,12,9,8,3,2,-,-,-,40
,196,S,310,A,41,58,6,7,11,2,1,55,4,6,-,-,-,63
,196,S,311,ABE,41,0,0,0,56,6,7,60,8,9,14,3,2,61
,196,S,312,D,37,74,8,8,0,0,0,45,6,6,17,2,2,74
,197,L,71,ABF,36,45,7,6,44,7,7,-,-,-,-,-,-,420
,197,L,72,ABF,36,64,8,7,63,8,8,-,-,-,-,-,-,520
A=<12,B=20,C=#25,D=28,E=18
Thursday,26-April-2018,21:48,SS,6M+,PL,3.3,PV,2.3,CL,111,+0,RL,93,SA,24,DS,105
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,93,82,11,24,37,10,11,43,15,16,15,5,5,71
,183,S,21,B,35,43,6,5,75,9,9,35,4,4,-,-,-,58
,184,S,161,A,124,51,23,22,63,27,28,50,23,24,16,7,6,60
,184,S,162,B,27,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,35,43,6,5,75,9,9,-,-,-,-,-,-,58
,183,L,7,AC,93,82,11,24,-,-,-,-,-,-,-,-,-,540
A=<40,B=42,C=#20
Thursday,26-April-2018,21:48,SS,10M+,PL,4.2,PV,4.2,CL,111,+0,RL,88,SA,24,DS,105
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,72,23,8,5,18,7,4,30,6,6,-,-,-,36
,354,S,31,B,25,18,3,2,35,7,3,22,3,2,-,-,-,40
,182,S,34,A,48,30,4,4,61,8,10,-,-,-,-,-,-,44
,2,L,14,AD,86,61,10,17,74,27,28,-,-,-,-,-,-,2260
,2,L,15,AD,86,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,21:48,SS,58M-,PL,2.3,PV,2.3,CL,111,+0,RL,89,SA,201,DS,28
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,90,59,21,21,14,6,4,22,9,9,0,0,0,61
,288,S,270,B,21,0,0,0,0,0,0,-,-,-,-,-,-,10
A=<78,B=#24
Thursday,26-April-2018,21:49,SS,85M+,PL,1.3,PV,7.3,CL,112,+0,RL,112,SA,310,DS,106
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,104,-,-,-,41,11,12,15,4,4,-,-,-,39
,196,S,310,A,30,0,0,0,59,6,5,165,2,14,-,-,-,106
,196,S,311,ABE,29,0,0,0,52,5,5,53,6,5,0,0,0,57
,196,S,312,D,42,58,7,7,59,6,8,74,12,12,14,2,2,74
,197,L,71,ABF,37,40,6,6,55,6,9,-,-,-,-,-,-,400
,197,L,72,ABF,37,62,6,7,40,5,5,-,-,-,-,-,-,460
A=<12,B=20,C=#25,D=28,E=18
Thursday,26-April-2018,21:50,SS,6M+,PL,3.3,PV,3.3,CL,109,+0,RL,97,SA,20,DS,82
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,93,82,11,24,37,10,11,43,15,16,15,5,5,76
,183,S,21,B,35,43,6,5,75,9,9,35,4,4,-,-,-,69
,184,S,161,A,119,26,11,11,38,16,16,36,19,17,10,4,4,50
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,35,43,6,5,75,9,9,-,-,-,-,-,-,69
,183,L,7,AC,93,82,11,24,-,-,-,-,-,-,-,-,-,660
A=<40,B=42,C=#20
Thursday,26-April-2018,21:50,SS,10M+,PL,4.2,PV,4.2,CL,109,+0,RL,91,SA,20,DS,82
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,87,24,9,7,22,9,6,19,8,5,-,-,-,28
,354,S,31,B,19,15,3,1,21,4,2,19,3,1,-,-,-,32
,182,S,34,A,52,28,4,4,69,9,12,-,-,-,-,-,-,51
,2,L,14,AD,61,57,11,11,44,12,12,-,-,-,-,-,-,2060
,2,L,15,AD,61,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,21:50,SS,58M+,PL,2.3,PV,2.3,CL,109,+0,RL,91,SA,201,DS,15
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,102,61,24,24,12,4,4,23,10,10,0,0,0,58
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,7
A=<80,B=#22
Thursday,26-April-2018,21:50,SS,85M+,PL,8.3,PV,8.3,CL,114,+0,RL,123,SA,310,DS,141
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,71,-,-,-,68,12,14,7,2,1,-,-,-,53
,196,S,310,A,30,0,0,0,59,6,5,165,2,14,-,-,-,141
,196,S,311,ABE,29,0,0,0,52,5,5,53,6,5,0,0,0,55
,196,S,312,D,42,58,7,7,59,6,8,74,12,12,14,2,2,74
,197,L,71,ABF,44,46,8,8,47,9,9,-,-,-,-,-,-,480
,197,L,72,ABF,44,61,7,8,60,6,10,-,-,-,-,-,-,480
A=<21,B=20,C=#25,D=20,E=17
Thursday,26-April-2018,21:51,SS,6M+,PL,2.3,PV,2.3,CL,111,+0,RL,97,SA,22,DS,99
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,48,46,8,7,21,4,3,56,12,11,19,5,3,70
,183,S,21,B,29,17,3,2,22,3,2,10,2,1,-,-,-,51
,184,S,161,A,109,31,13,12,48,19,18,51,23,21,13,5,5,49
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,29,17,3,2,22,3,2,-,-,-,-,-,-,51
,183,L,7,AC,48,46,8,7,-,-,-,-,-,-,-,-,-,520
A=<42,B=40,C=#20
Thursday,26-April-2018,21:51,SS,10M+,PL,4.2,PV,4.2,CL,111,+0,RL,92,SA,22,DS,99
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
