Strategic,Monitor,On,Sunday,08-April-2018,filename:CCITY_20180408

Sunday,08-April-2018,00:00,SS,6M+,PL,6.3,PV,5.3,CL,86,+0,RL,86,SA,20,DS,35
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
A=<33,B=44,C=#20
Sunday,08-April-2018,20:29,SS,10M+,PL,3.2,PV,3.2,CL,86,+0,RL,69,SA,20,DS,27
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,57,15,3,3,6,2,1,18,2,3,-,-,-,25
,354,S,31,B,33,26,4,3,31,4,4,0,0,0,-,-,-,30
,182,S,34,A,25,0,0,0,18,2,2,-,-,-,-,-,-,34
,2,L,14,AD,48,73,5,11,57,11,12,-,-,-,-,-,-,2060
,2,L,15,AD,48,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Sunday,08-April-2018,20:29,SS,58M+,PL,2.3,PV,2.3,CL,86,+0,RL,70,SA,201,DS,47
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,66,76,20,19,15,4,3,28,8,8,0,0,0,51
,288,S,270,B,21,49,3,3,0,0,0,-,-,-,-,-,-,29
A=<72,B=#24
Sunday,08-April-2018,20:29,SS,85M+,PL,5.3,PV,5.3,CL,102,+0,RL,89,SA,108,DS,113
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,60,-,-,-,0,0,0,26,4,5,-,-,-,16
,196,S,310,A,38,47,4,5,21,2,2,0,0,0,-,-,-,50
,196,S,311,ABE,38,42,2,6,45,5,6,51,6,7,0,0,0,52
,196,S,312,D,30,20,3,2,37,4,4,57,8,6,33,4,3,66
,197,L,71,ABF,23,80,6,7,92,7,9,-,-,-,-,-,-,400
,197,L,72,ABF,23,118,7,9,61,5,5,-,-,-,-,-,-,400
A=<14,B=20,C=#25,D=24,E=17
Sunday,08-April-2018,20:30,SS,6M+,PL,4.3,PV,4.3,CL,86,+0,RL,86,SA,24,DS,151
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,74,31,8,7,61,14,15,35,11,10,12,3,3,51
,183,S,21,B,29,41,4,4,56,6,6,51,7,5,-,-,-,42
,184,S,161,A,59,40,10,8,75,16,16,53,13,12,13,3,3,50
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,7
,183,S,183,B,29,41,4,4,56,6,6,-,-,-,-,-,-,42
,183,L,7,AC,74,31,8,7,-,-,-,-,-,-,-,-,-,220
A=<33,B=44,C=#20
Sunday,08-April-2018,20:30,SS,10M+,PL,3.2,PV,2.2,CL,86,+0,RL,69,SA,24,DS,151
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,53,45,10,8,37,9,7,39,8,6,-,-,-,33
,354,S,31,B,26,0,0,0,26,5,3,10,2,1,-,-,-,31
,182,S,34,A,19,0,0,0,15,3,1,-,-,-,-,-,-,21
,2,L,14,AD,20,0,0,0,41,3,4,-,-,-,-,-,-,1600
,2,L,15,AD,20,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Sunday,08-April-2018,20:30,SS,58M+,PL,2.3,PV,2.3,CL,86,+0,RL,70,SA,201,DS,32
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,65,18,5,4,0,0,0,21,6,6,0,0,0,42
,288,S,270,B,11,23,2,1,21,2,1,-,-,-,-,-,-,31
A=<74,B=#22
Sunday,08-April-2018,20:31,SS,85M+,PL,8.3,PV,8.4,CL,100,+0,RL,96,SA,310,DS,94
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,57,-,-,-,0,0,0,17,3,3,-,-,-,19
,196,S,310,A,26,0,0,0,46,4,3,151,5,11,-,-,-,94
,196,S,311,ABE,25,0,0,0,25,3,2,35,4,3,0,0,0,44
,196,S,312,D,40,46,5,5,10,2,1,81,13,12,0,0,0,68
,197,L,71,ABF,39,62,4,9,84,7,14,-,-,-,-,-,-,620
,197,L,72,ABF,39,35,5,4,18,4,3,-,-,-,-,-,-,340
A=<18,B=20,C=#25,D=20,E=17
Sunday,08-April-2018,20:32,SS,6M+,PL,4.3,PV,6.3,CL,86,+0,RL,86,SA,20,DS,61
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,74,31,8,7,61,14,15,35,11,10,12,3,3,54
,183,S,21,B,29,41,4,4,56,6,6,51,7,5,-,-,-,53
,184,S,161,A,85,16,6,4,16,6,5,17,7,6,5,2,1,40
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,5
,183,S,183,B,29,41,4,4,56,6,6,-,-,-,-,-,-,53
,183,L,7,AC,74,31,8,7,-,-,-,-,-,-,-,-,-,220
A=<33,B=44,C=#20
Sunday,08-April-2018,20:32,SS,10M+,PL,4.2,PV,4.2,CL,86,+0,RL,69,SA,20,DS,61
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,60,12,4,2,11,4,2,21,6,4,-,-,-,28
,354,S,31,B,32,23,3,3,65,9,8,0,0,0,-,-,-,45
,182,S,34,A,13,0,0,0,12,3,1,-,-,-,-,-,-,14
,2,L,14,AD,46,57,7,8,64,11,13,-,-,-,-,-,-,1660
,2,L,15,AD,46,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Sunday,08-April-2018,20:32,SS,58M+,PL,2.3,PV,2.3,CL,86,+0,RL,70,SA,200,DS,26
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,73,44,12,12,21,6,5,13,4,4,0,0,0,43
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,16
A=<77,B=#20
Sunday,08-April-2018,20:33,SS,85M+,PL,8.3,PV,5.4,CL,100,+0,RL,97,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,87,-,-,-,0,0,0,11,3,3,-,-,-,16
,196,S,310,A,36,69,6,7,64,6,7,47,3,5,-,-,-,91
,196,S,311,ABE,36,39,4,5,68,4,8,41,6,5,16,3,2,53
,196,S,312,D,36,35,3,4,34,4,4,98,9,13,55,5,6,83
,197,L,71,ABF,24,85,7,8,69,7,7,-,-,-,-,-,-,640
,197,L,72,ABF,24,69,5,5,31,4,3,-,-,-,-,-,-,320
A=<18,B=20,C=#25,D=20,E=17
Sunday,08-April-2018,20:33,SS,6M+,PL,4.3,PV,3.3,CL,86,+0,RL,86,SA,20,DS,44
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,38,44,5,5,31,5,4,28,5,4,9,2,1,53
,183,S,21,B,22,0,0,0,0,0,0,0,0,0,-,-,-,31
,184,S,161,A,85,13,5,4,42,15,13,28,11,9,12,4,3,41
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,22,0,0,0,0,0,0,-,-,-,-,-,-,31
,183,L,7,AC,38,44,5,5,-,-,-,-,-,-,-,-,-,240
A=<33,B=44,C=#20
Sunday,08-April-2018,20:33,SS,10M+,PL,4.2,PV,4.2,CL,86,+0,RL,69,SA,20,DS,44
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,54,45,8,8,33,6,6,58,12,9,-,-,-,43
,354,S,31,B,27,38,5,4,47,3,5,48,4,5,-,-,-,49
,182,S,34,A,70,19,5,4,40,11,10,-,-,-,-,-,-,25
,2,L,14,AD,44,30,4,4,86,17,17,-,-,-,-,-,-,1760
,2,L,15,AD,44,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Sunday,08-April-2018,20:33,SS,58M+,PL,1.3,PV,1.3,CL,86,+0,RL,69,SA,201,DS,52
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,87,26,10,9,7,3,2,11,5,4,0,0,0,31
,288,S,270,B,11,0,0,0,0,0,0,-,-,-,-,-,-,5
A=<76,B=#21
Sunday,08-April-2018,20:34,SS,85M+,PL,8.3,PV,8.4,CL,102,+0,RL,102,SA,310,DS,95
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,52,-,-,-,0,0,0,13,2,2,-,-,-,13
,196,S,310,A,42,86,9,11,56,6,7,59,4,7,-,-,-,95
,196,S,311,ABE,42,58,2,9,25,3,3,37,5,6,0,0,0,56
,196,S,312,D,26,0,0,0,12,2,1,50,7,5,28,3,2,73
,197,L,71,ABF,23,75,6,7,76,5,8,-,-,-,-,-,-,600
,197,L,72,ABF,23,53,3,4,52,4,5,-,-,-,-,-,-,280
A=<18,B=20,C=#25,D=20,E=17
Sunday,08-April-2018,20:34,SS,6M+,PL,4.3,PV,2.3,CL,86,+0,RL,86,SA,28,DS,102
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,38,44,5,5,31,5,4,28,5,4,9,2,1,48
,183,S,21,B,22,0,0,0,0,0,0,0,0,0,-,-,-,12
,184,S,161,A,85,17,7,5,24,9,8,17,8,6,4,2,1,28
,184,S,162,B,13,32,2,1,33,2,1,-,-,-,-,-,-,15
,183,S,183,B,22,0,0,0,0,0,0,-,-,-,-,-,-,12
,183,L,7,AC,38,44,5,5,-,-,-,-,-,-,-,-,-,220
A=<33,B=44,C=#20
Sunday,08-April-2018,20:34,SS,10M+,PL,4.2,PV,4.2,CL,86,+0,RL,69,SA,28,DS,102
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,59,9,3,2,9,3,2,18,4,3,-,-,-,32
,354,S,31,B,24,23,4,2,30,5,3,19,3,2,-,-,-,44
,182,S,34,A,33,0,0,0,45,9,5,-,-,-,-,-,-,36
,2,L,14,AD,69,46,3,10,43,11,13,-,-,-,-,-,-,2260
,2,L,15,AD,69,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Sunday,08-April-2018,20:34,SS,58M+,PL,1.3,PV,1.3,CL,86,+0,RL,69,SA,201,DS,57
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,74,50,13,14,19,6,4,8,3,2,0,0,0,41
,288,S,270,B,11,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<78,B=#19
Sunday,08-April-2018,20:36,SS,6M+,PL,6.3,PV,6.3,CL,88,+0,RL,86,SA,193,DS,100
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,82,42,5,11,27,8,7,27,10,9,6,2,2,43
,183,S,21,B,29,32,4,3,96,9,10,80,8,8,-,-,-,43
,184,S,161,A,73,24,7,6,25,7,7,35,11,10,17,5,4,33
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,11
,183,S,183,B,29,32,4,3,96,9,10,-,-,-,-,-,-,43
,183,L,7,AC,82,42,5,11,-,-,-,-,-,-,-,-,-,320
A=<29,B=48,C=#20
Sunday,08-April-2018,20:36,SS,10M+,PL,2.2,PV,2.2,CL,88,+0,RL,69,SA,193,DS,100
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,56,22,6,4,19,5,4,30,6,5,-,-,-,32
,354,S,31,B,14,0,0,0,14,3,1,11,2,1,-,-,-,27
,182,S,34,A,28,0,0,0,7,3,1,-,-,-,-,-,-,27
,2,L,14,AD,16,32,2,2,0,0,0,-,-,-,-,-,-,1360
,2,L,15,AD,16,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Sunday,08-April-2018,20:36,SS,58M+,PL,1.3,PV,1.3,CL,88,+0,RL,69,SA,200,DS,61
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,75,28,9,8,8,2,2,22,7,7,0,0,0,35
,288,S,270,B,11,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<81,B=#17
Sunday,08-April-2018,20:36,SS,85M+,PL,3.3,PV,3.3,CL,100,+0,RL,96,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,0,0,0,18,4,5,-,-,-,15
,196,S,310,A,49,20,2,3,22,4,3,22,4,3,-,-,-,53
,196,S,311,ABE,49,21,2,4,53,7,8,42,9,8,11,3,2,58
,196,S,312,D,36,20,2,2,67,7,8,137,10,19,51,6,5,100
,197,L,71,ABF,24,79,7,7,63,8,6,-,-,-,-,-,-,500
,197,L,72,ABF,24,66,5,5,66,6,6,-,-,-,-,-,-,340
A=<11,B=20,C=#25,D=26,E=18
Sunday,08-April-2018,20:37,SS,6M+,PL,6.3,PV,7.3,CL,86,+0,RL,86,SA,15,DS,105
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,59,59,5,11,29,6,6,44,11,10,10,3,2,50
,183,S,21,B,26,28,3,2,74,7,7,44,5,4,-,-,-,65
,184,S,161,A,85,20,8,6,29,11,9,14,6,5,0,0,0,30
,184,S,162,B,27,0,0,0,0,0,0,-,-,-,-,-,-,7
,183,S,183,B,26,28,3,2,74,7,7,-,-,-,-,-,-,65
,183,L,7,AC,59,59,5,11,-,-,-,-,-,-,-,-,-,400
A=<29,B=48,C=#20
Sunday,08-April-2018,20:37,SS,10M+,PL,2.2,PV,4.2,CL,86,+0,RL,70,SA,15,DS,105
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,56,22,6,4,19,5,4,30,6,5,-,-,-,27
,354,S,31,B,14,0,0,0,14,3,1,11,2,1,-,-,-,18
,182,S,34,A,32,0,0,0,35,6,4,-,-,-,-,-,-,28
,2,L,14,AD,54,38,7,7,54,13,13,-,-,-,-,-,-,1500
,2,L,15,AD,54,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Sunday,08-April-2018,20:37,SS,58M-,PL,1.3,PV,1.3,CL,86,+0,RL,70,SA,200,DS,25
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,74,46,14,13,14,4,3,24,7,7,0,0,0,41
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<83,B=#15
Sunday,08-April-2018,20:38,SS,85M+,PL,3.4,PV,1.4,CL,100,+0,RL,93,SA,405,DS,97
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,38,-,-,-,0,0,0,36,4,4,-,-,-,25
,196,S,310,A,49,20,2,3,22,4,3,22,4,3,-,-,-,36
,196,S,311,ABE,49,21,2,4,53,7,8,42,9,8,11,3,2,54
,196,S,312,D,36,20,2,2,67,7,8,137,10,19,51,6,5,118
,197,L,71,ABF,24,50,4,5,52,5,5,-,-,-,-,-,-,420
,197,L,72,ABF,24,33,2,3,0,0,0,-,-,-,-,-,-,240
A=<11,B=20,C=#25,D=26,E=18
Sunday,08-April-2018,20:39,SS,6M+,PL,7.3,PV,7.3,CL,86,+0,RL,86,SA,20,DS,69
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,38,69,5,8,24,4,3,40,7,6,0,0,0,60
,183,S,21,B,26,28,3,2,72,6,7,14,2,1,-,-,-,78
,184,S,161,A,71,39,8,9,50,11,13,44,12,12,10,3,2,40
,184,S,162,B,27,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,26,28,3,2,72,6,7,-,-,-,-,-,-,78
,183,L,7,AC,38,69,5,8,-,-,-,-,-,-,-,-,-,400
A=<27,B=50,C=#20
Sunday,08-April-2018,20:39,SS,10M+,PL,4.2,PV,4.2,CL,86,+0,RL,70,SA,20,DS,69
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,72,17,5,4,17,5,4,33,10,7,-,-,-,31
,354,S,31,B,29,58,6,6,65,6,7,0,0,0,-,-,-,37
,182,S,34,A,27,19,3,2,36,6,3,-,-,-,-,-,-,29
,2,L,14,AD,49,27,5,4,55,10,12,-,-,-,-,-,-,1460
,2,L,15,AD,49,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Sunday,08-April-2018,20:39,SS,58M+,PL,3.3,PV,3.3,CL,86,+0,RL,70,SA,201,DS,5
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,92,27,10,9,7,3,2,21,8,8,0,0,0,33
,288,S,270,B,11,0,0,0,54,2,2,-,-,-,-,-,-,24
A=<67,B=#28
Sunday,08-April-2018,20:39,SS,85M+,PL,1.4,PV,1.3,CL,100,+0,RL,88,SA,313,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,78,-,-,-,0,0,0,34,6,8,-,-,-,31
,196,S,310,A,27,20,2,2,18,2,1,0,0,0,-,-,-,21
,196,S,311,ABE,53,0,0,0,19,3,3,0,0,0,0,0,0,38
,196,S,312,D,31,80,6,7,62,6,6,120,10,14,61,5,5,129
,197,L,71,ABF,31,26,2,3,47,3,6,-,-,-,-,-,-,360
,197,L,72,ABF,31,68,6,7,83,9,10,-,-,-,-,-,-,380
A=<9,B=20,C=#25,D=28,E=18
Sunday,08-April-2018,20:40,SS,6M+,PL,7.3,PV,7.3,CL,86,+0,RL,86,SA,20,DS,69
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,38,69,5,8,24,4,3,40,7,6,0,0,0,67
,183,S,21,B,31,21,2,2,70,8,8,24,3,2,-,-,-,72
,184,S,161,A,49,39,6,6,72,13,13,48,10,9,15,2,2,55
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,31,21,2,2,70,8,8,-,-,-,-,-,-,72
,183,L,7,AC,38,69,5,8,-,-,-,-,-,-,-,-,-,340
A=<27,B=50,C=#20
Sunday,08-April-2018,20:40,SS,10M+,PL,4.2,PV,4.2,CL,86,+0,RL,69,SA,20,DS,69
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,59,34,7,6,31,7,6,14,4,2,-,-,-,33
,354,S,31,B,34,37,4,5,61,8,8,0,0,0,-,-,-,52
,182,S,34,A,11,0,0,0,10,2,0,-,-,-,-,-,-,24
,2,L,14,AD,65,50,7,10,59,15,17,-,-,-,-,-,-,2260
,2,L,15,AD,65,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Sunday,08-April-2018,20:40,SS,58M+,PL,3.3,PV,2.3,CL,86,+0,RL,69,SA,200,DS,29
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,71,38,11,10,7,2,2,10,3,3,0,0,0,36
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,18
A=<70,B=#26
Sunday,08-April-2018,20:41,SS,85M+,PL,1.4,PV,1.3,CL,100,+0,RL,87,SA,118,DS,99
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,55,-,-,-,0,0,0,12,2,2,-,-,-,25
,196,S,310,A,78,43,7,10,45,11,10,42,8,9,-,-,-,32
,196,S,311,ABE,78,0,0,0,36,7,9,29,7,8,23,6,7,34
,196,S,312,D,44,52,6,7,36,3,5,94,10,16,36,4,4,112
,197,L,71,ABF,24,87,6,8,99,8,10,-,-,-,-,-,-,480
,197,L,72,ABF,24,76,4,6,31,2,3,-,-,-,-,-,-,360
A=<9,B=20,C=#25,D=28,E=18
Sunday,08-April-2018,20:42,SS,6M+,PL,7.3,PV,7.3,CL,86,+0,RL,86,SA,20,DS,46
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,73,46,4,10,36,9,9,41,11,12,8,2,2,59
,183,S,21,B,31,21,2,2,70,8,8,24,3,2,-,-,-,70
,184,S,161,A,85,11,4,3,28,10,9,24,10,8,0,0,0,47
,184,S,162,B,27,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,31,21,2,2,70,8,8,-,-,-,-,-,-,70
,183,L,7,AC,73,46,4,10,-,-,-,-,-,-,-,-,-,360
A=<27,B=50,C=#20
Sunday,08-April-2018,20:42,SS,10M+,PL,2.2,PV,2.2,CL,86,+0,RL,69,SA,20,DS,46
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,52,34,7,6,31,6,5,41,8,6,-,-,-,37
,354,S,31,B,31,13,3,1,13,3,2,11,2,1,-,-,-,40
,182,S,34,A,25,20,3,1,10,2,1,-,-,-,-,-,-,20
,2,L,14,AD,21,29,2,2,14,2,1,-,-,-,-,-,-,1400
,2,L,15,AD,21,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Sunday,08-April-2018,20:42,SS,58M+,PL,2.3,PV,2.3,CL,86,+0,RL,69,SA,200,DS,28
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,37,14,12,10,3,3,18,7,6,0,0,0,35
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,12
A=<72,B=#24
Sunday,08-April-2018,20:43,SS,85M+,PL,1.4,PV,1.3,CL,100,+0,RL,87,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,75,-,-,-,0,0,0,17,5,4,-,-,-,19
,196,S,310,A,75,32,7,7,23,5,5,21,4,4,-,-,-,34
,196,S,311,ABE,75,19,4,5,42,10,10,28,6,8,5,2,1,35
,196,S,312,D,45,32,3,4,63,8,9,82,14,14,20,3,3,94
,197,L,71,ABF,24,55,4,5,61,4,6,-,-,-,-,-,-,460
,197,L,72,ABF,24,59,4,5,34,3,3,-,-,-,-,-,-,360
A=<9,B=20,C=#25,D=28,E=18
Sunday,08-April-2018,20:43,SS,6M+,PL,7.3,PV,6.3,CL,86,+0,RL,86,SA,27,DS,106
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,38,49,7,6,17,3,2,28,5,4,21,2,3,52
,183,S,21,B,26,45,4,4,31,2,3,20,2,2,-,-,-,59
,184,S,161,A,59,36,7,7,61,13,13,43,10,10,8,2,2,53
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,26,45,4,4,31,2,3,-,-,-,-,-,-,59
,183,L,7,AC,38,49,7,6,-,-,-,-,-,-,-,-,-,320
A=<27,B=50,C=#20
Sunday,08-April-2018,20:43,SS,10M+,PL,2.2,PV,4.2,CL,86,+0,RL,69,SA,27,DS,106
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,55,14,4,2,10,3,2,13,3,2,-,-,-,27
,354,S,31,B,21,30,5,2,25,4,2,21,3,2,-,-,-,31
,182,S,34,A,45,0,0,0,20,4,3,-,-,-,-,-,-,18
,2,L,14,AD,53,74,6,13,84,15,20,-,-,-,-,-,-,2260
,2,L,15,AD,53,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Sunday,08-April-2018,20:43,SS,58M+,PL,2.3,PV,3.3,CL,86,+0,RL,69,SA,201,DS,12
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,87,16,7,5,4,2,1,5,2,2,0,0,0,28
,288,S,270,B,13,0,0,0,30,2,1,-,-,-,-,-,-,14
A=<74,B=#22
Sunday,08-April-2018,20:44,SS,85M+,PL,6.3,PV,6.3,CL,100,+0,RL,87,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,82,-,-,-,0,0,0,6,2,1,-,-,-,11
,196,S,310,A,30,46,4,4,73,4,6,45,3,4,-,-,-,53
,196,S,311,ABE,30,0,0,0,68,7,7,51,6,6,0,0,0,52
,196,S,312,D,29,19,2,2,33,3,3,20,3,2,0,0,0,63
,197,L,71,ABF,23,52,5,5,32,4,3,-,-,-,-,-,-,400
,197,L,72,ABF,23,64,5,5,67,5,6,-,-,-,-,-,-,340
A=<15,B=20,C=#25,D=23,E=17
Sunday,08-April-2018,20:45,SS,6M+,PL,6.3,PV,6.3,CL,100,+2,RL,86,SA,20,DS,21
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,50,21,4,3,13,3,2,14,3,3,0,0,0,36
,183,S,21,B,32,19,4,2,38,5,4,0,0,0,-,-,-,47
,184,S,161,A,85,13,5,4,23,8,7,10,4,3,5,2,1,37
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,32,19,4,2,38,5,4,-,-,-,-,-,-,47
,183,L,7,AC,50,21,4,3,-,-,-,-,-,-,-,-,-,220
A=<32,B=48,C=#20
Sunday,08-April-2018,20:45,SS,10M+,PL,4.2,PV,4.2,CL,100,+4,RL,69,SA,20,DS,21
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,63,30,8,6,29,8,6,16,4,3,-,-,-,27
,354,S,31,B,23,45,4,4,46,5,4,0,0,0,-,-,-,33
,182,S,34,A,41,0,0,0,23,5,3,-,-,-,-,-,-,21
,2,L,14,AD,22,87,6,6,15,2,1,-,-,-,-,-,-,1500
,2,L,15,AD,22,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Sunday,08-April-2018,20:45,SS,58M+,PL,3.3,PV,3.3,CL,100,+2,RL,69,SA,200,DS,26
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,72,26,8,7,0,0,0,30,9,9,0,0,0,27
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,10
A=<72,B=#28
Sunday,08-April-2018,20:46,SS,85M+,PL,6.3,PV,5.3,CL,100,+0,RL,88,SA,110,DS,94
