Strategic,Monitor,On,Wednesday,23-May-2018,filename:CCITY_20180523

Wednesday,23-May-2018,00:00,SS,85M+,PL,8.3,PV,8.2,CL,100,+0,RL,91,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,L,7,AC,50,70,8,10,-,-,-,-,-,-,-,-,-,400
A=<33,B=44,C=#20
Wednesday,23-May-2018,21:00,SS,10,-,PL,4.2,PV,4.2,CL,98,+0,RL,87,SA,30,DS,17
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,88,14,7,4,11,6,3,17,8,4,-,-,-,24
,354,S,31,B,38,55,8,8,60,9,9,0,0,0,-,-,-,47
,182,S,34,A,50,0,0,0,18,4,3,-,-,-,-,-,-,26
A=<47,B=53
Wednesday,23-May-2018,21:00,SS,58M+,PL,2.3,PV,2.3,CL,86,+0,RL,69,SA,201,DS,33
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,73,46,12,13,13,3,3,15,5,4,0,0,0,48
,288,S,270,B,21,0,0,0,29,2,2,-,-,-,-,-,-,23
A=<72,B=#24
Wednesday,23-May-2018,21:02,SS,6M+,PL,2.3,PV,2.3,CL,86,+0,RL,86,SA,20,DS,93
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,38,93,9,10,41,6,5,58,10,9,35,5,5,80
,183,S,21,B,26,0,0,0,57,4,5,0,0,0,-,-,-,42
,184,S,161,A,62,50,11,10,78,17,16,64,18,16,25,6,5,62
,184,S,162,B,24,0,0,0,0,0,0,-,-,-,-,-,-,50
,183,S,183,B,26,0,0,0,57,4,5,-,-,-,-,-,-,42
,183,L,7,AC,38,93,9,10,-,-,-,-,-,-,-,-,-,400
A=<37,B=40,C=#20
Wednesday,23-May-2018,21:02,SS,58M+,PL,2.3,PV,2.3,CL,86,+0,RL,74,SA,200,DS,25
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,91,83,27,29,30,8,8,35,12,11,0,0,0,63
,288,S,270,B,21,0,0,0,25,2,2,-,-,-,-,-,-,27
A=<72,B=#24
Wednesday,23-May-2018,21:02,SS,85M+,PL,2.4,PV,1.3,CL,120,+0,RL,110,SA,151,DS,145
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,76,-,-,-,145,4,30,25,5,5,-,-,-,129
,196,S,310,A,37,29,3,3,30,4,3,21,2,2,-,-,-,41
,196,S,311,ABE,60,13,4,3,27,6,5,16,4,3,0,0,0,36
,196,S,312,D,37,0,0,0,57,6,7,137,8,19,46,4,5,127
,197,L,71,ABF,77,21,7,6,33,9,10,-,-,-,-,-,-,480
,197,L,72,ABF,77,17,4,4,41,3,10,-,-,-,-,-,-,360
A=<14,B=20,C=#25,D=27,E=18
Wednesday,23-May-2018,21:02,SS,10,-,PL,4.2,PV,4.2,CL,99,-5,RL,84,SA,30,DS,26
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,64,26,6,5,21,5,4,26,6,5,-,-,-,22
,354,S,31,B,45,15,4,2,37,8,7,12,3,2,-,-,-,41
,182,S,34,A,50,14,3,2,64,10,11,-,-,-,-,-,-,43
A=<47,B=53
Wednesday,23-May-2018,21:03,SS,6M+,PL,2.3,PV,3.3,CL,86,+0,RL,86,SA,20,DS,61
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,55,61,9,9,52,10,9,38,8,8,19,3,4,74
,183,S,21,B,27,0,0,0,96,9,9,0,0,0,-,-,-,69
,184,S,161,A,61,36,8,7,79,18,16,57,16,14,16,4,3,69
,184,S,162,B,28,0,0,0,0,0,0,-,-,-,-,-,-,33
,183,S,183,B,27,0,0,0,96,9,9,-,-,-,-,-,-,69
,183,L,7,AC,55,61,9,9,-,-,-,-,-,-,-,-,-,380
A=<37,B=40,C=#20
Wednesday,23-May-2018,21:03,SS,58M+,PL,2.3,PV,2.3,CL,86,+0,RL,72,SA,200,DS,15
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,64,56,14,14,24,6,5,28,6,6,0,0,0,63
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,15
A=<74,B=#22
Wednesday,23-May-2018,21:03,SS,10,-,PL,4.2,PV,4.2,CL,101,+0,RL,82,SA,30,DS,34
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,53,26,5,4,22,4,4,34,8,5,-,-,-,28
,354,S,31,B,29,18,4,2,37,6,4,0,0,0,-,-,-,42
,182,S,34,A,41,9,2,1,20,4,3,-,-,-,-,-,-,34
A=<47,B=53
Wednesday,23-May-2018,21:03,SS,85M+,PL,2.4,PV,2.4,CL,120,+0,RL,105,SA,151,DS,120
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,69,-,-,-,120,16,23,26,7,5,-,-,-,131
,196,S,310,A,51,51,7,7,51,7,8,74,10,11,-,-,-,50
,196,S,311,ABE,51,15,2,3,16,2,3,37,6,6,13,3,3,32
,196,S,312,D,51,37,5,5,12,3,2,96,16,19,33,6,5,119
,197,L,71,ABF,34,74,7,9,69,7,9,-,-,-,-,-,-,500
,197,L,72,ABF,34,29,2,3,39,3,4,-,-,-,-,-,-,320
A=<14,B=20,C=#25,D=27,E=18
Wednesday,23-May-2018,21:04,SS,6M+,PL,2.3,PV,4.3,CL,86,+0,RL,86,SA,17,DS,137
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,55,61,9,9,52,10,9,38,8,8,19,3,4,68
,183,S,21,B,27,0,0,0,96,9,9,0,0,0,-,-,-,87
,184,S,161,A,60,18,4,3,59,13,12,66,17,16,21,5,4,73
,184,S,162,B,27,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,27,0,0,0,96,9,9,-,-,-,-,-,-,87
,183,L,7,AC,55,61,9,9,-,-,-,-,-,-,-,-,-,360
A=<37,B=40,C=#20
Wednesday,23-May-2018,21:04,SS,58M+,PL,2.3,PV,2.3,CL,86,+0,RL,71,SA,201,DS,138
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,27,10,9,11,4,3,20,7,6,0,0,0,49
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,6
A=<77,B=#20
Wednesday,23-May-2018,21:05,SS,10,-,PL,4.2,PV,4.2,CL,112,+6,RL,82,SA,56,DS,120
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,65,6,2,1,7,2,1,0,0,0,-,-,-,20
,354,S,31,B,35,37,6,5,29,5,4,0,0,0,-,-,-,37
,182,S,34,A,45,33,5,5,67,10,10,-,-,-,-,-,-,51
A=<47,B=53
Wednesday,23-May-2018,21:05,SS,85M+,PL,1.4,PV,1.4,CL,120,+0,RL,106,SA,151,DS,131
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,85,-,-,-,131,14,31,23,6,5,-,-,-,130
,196,S,310,A,38,56,4,6,100,7,11,105,3,11,-,-,-,78
,196,S,311,ABE,38,9,2,1,42,5,5,43,5,5,0,0,0,38
,196,S,312,D,53,44,7,7,38,6,6,103,15,21,28,4,4,108
,197,L,71,ABF,40,76,10,11,71,11,11,-,-,-,-,-,-,580
,197,L,72,ABF,40,40,5,5,39,5,5,-,-,-,-,-,-,300
A=<13,B=20,C=#25,D=28,E=18
Wednesday,23-May-2018,21:06,SS,6M+,PL,4.3,PV,4.3,CL,88,+0,RL,86,SA,17,DS,89
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,38,58,7,6,40,6,5,52,8,8,0,0,0,60
,183,S,21,B,26,0,0,0,54,5,5,0,0,0,-,-,-,77
,184,S,161,A,59,41,7,7,64,12,13,63,13,15,0,0,0,68
,184,S,162,B,24,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,26,0,0,0,54,5,5,-,-,-,-,-,-,77
,183,L,7,AC,38,58,7,6,-,-,-,-,-,-,-,-,-,300
A=<33,B=44,C=#20
Wednesday,23-May-2018,21:06,SS,58M+,PL,1.3,PV,1.3,CL,88,+0,RL,69,SA,200,DS,103
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,27,10,9,11,4,3,20,7,6,0,0,0,33
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<76,B=#21
Wednesday,23-May-2018,21:07,SS,10,-,PL,4.2,PV,4.2,CL,120,+0,RL,87,SA,30,DS,32
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,29,7,6,23,6,5,32,8,6,-,-,-,24
,354,S,31,B,36,39,6,5,29,5,4,0,0,0,-,-,-,38
,182,S,34,A,37,11,2,1,0,0,0,-,-,-,-,-,-,31
A=<47,B=53
Wednesday,23-May-2018,21:07,SS,6M+,PL,4.3,PV,6.3,CL,92,+0,RL,86,SA,20,DS,43
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,59,34,7,6,20,5,4,43,8,10,6,2,1,52
,183,S,21,B,32,0,0,0,72,7,8,0,0,0,-,-,-,71
,184,S,161,A,61,30,7,6,56,12,11,33,10,8,15,4,3,61
,184,S,162,B,24,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,32,0,0,0,72,7,8,-,-,-,-,-,-,71
,183,L,7,AC,59,34,7,6,-,-,-,-,-,-,-,-,-,260
A=<34,B=44,C=#20
Wednesday,23-May-2018,21:07,SS,58M+,PL,1.3,PV,1.3,CL,92,+0,RL,70,SA,201,DS,55
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,87,52,18,17,11,4,3,22,7,7,0,0,0,38
,288,S,270,B,20,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<77,B=#21
Wednesday,23-May-2018,21:08,SS,85M+,PL,1.4,PV,1.4,CL,120,+0,RL,107,SA,151,DS,132
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,78,-,-,-,132,11,28,0,0,0,-,-,-,129
,196,S,310,A,38,44,4,5,70,6,8,85,5,9,-,-,-,89
,196,S,311,ABE,65,22,5,6,22,4,4,17,4,4,17,5,4,32
,196,S,312,D,31,47,4,4,0,0,0,132,8,16,30,4,3,115
,197,L,71,ABF,45,52,7,8,64,7,11,-,-,-,-,-,-,580
,197,L,72,ABF,45,68,10,10,56,8,8,-,-,-,-,-,-,380
A=<13,B=20,C=#25,D=28,E=18
Wednesday,23-May-2018,21:09,SS,6M+,PL,6.3,PV,6.3,CL,90,+0,RL,86,SA,15,DS,127
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,53,78,11,12,25,5,4,14,4,3,0,0,0,62
,183,S,21,B,33,0,0,0,61,7,7,0,0,0,-,-,-,63
,184,S,161,A,66,41,9,8,48,11,11,32,10,8,0,0,0,54
,184,S,162,B,24,161,2,13,29,2,2,-,-,-,-,-,-,72
,183,S,183,B,33,0,0,0,61,7,7,-,-,-,-,-,-,63
,183,L,7,AC,53,78,11,12,-,-,-,-,-,-,-,-,-,340
A=<30,B=48,C=#20
Wednesday,23-May-2018,21:09,SS,58M-,PL,1.3,PV,1.3,CL,90,+0,RL,72,SA,200,DS,40
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,69,66,17,17,12,3,3,43,12,11,0,0,0,53
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<78,B=#20
Wednesday,23-May-2018,21:09,SS,10,-,PL,3.2,PV,3.2,CL,118,+4,RL,97,SA,30,DS,75
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,79,75,12,19,63,11,16,63,13,15,-,-,-,46
,354,S,31,B,20,12,2,1,0,0,0,0,0,0,-,-,-,26
,182,S,34,A,50,30,6,5,52,8,9,-,-,-,-,-,-,42
A=<53,B=47
Wednesday,23-May-2018,21:09,SS,85M+,PL,1.4,PV,1.3,CL,120,+0,RL,108,SA,151,DS,132
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,80,-,-,-,132,11,29,35,8,8,-,-,-,132
,196,S,310,A,35,21,2,2,65,7,7,56,5,6,-,-,-,80
,196,S,311,ABE,60,20,3,5,70,11,13,64,11,13,13,4,3,48
,196,S,312,D,42,11,2,1,54,6,7,85,14,14,0,0,0,104
,197,L,71,ABF,40,25,3,3,46,5,7,-,-,-,-,-,-,460
,197,L,72,ABF,40,15,3,2,33,5,4,-,-,-,-,-,-,320
A=<13,B=20,C=#25,D=28,E=18
Wednesday,23-May-2018,21:10,SS,6M+,PL,6.3,PV,6.3,CL,92,+0,RL,86,SA,18,DS,114
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,53,78,11,12,25,5,4,14,4,3,0,0,0,70
,183,S,21,B,33,0,0,0,61,7,7,0,0,0,-,-,-,63
,184,S,161,A,72,20,6,4,68,19,16,66,21,19,20,6,5,59
,184,S,162,B,24,0,0,0,0,0,0,-,-,-,-,-,-,53
,183,S,183,B,33,0,0,0,61,7,7,-,-,-,-,-,-,63
,183,L,7,AC,53,78,11,12,-,-,-,-,-,-,-,-,-,420
A=<30,B=48,C=#20
Wednesday,23-May-2018,21:10,SS,58M-,PL,1.3,PV,1.3,CL,92,+0,RL,73,SA,201,DS,26
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,69,66,17,17,12,3,3,43,12,11,0,0,0,63
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<78,B=#20
Wednesday,23-May-2018,21:11,SS,10,-,PL,3.2,PV,4.2,CL,115,+0,RL,100,SA,30,DS,29
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,101,29,14,9,24,12,8,7,3,2,-,-,-,45
,354,S,31,B,25,33,6,3,34,5,3,0,0,0,-,-,-,28
,182,S,34,A,48,13,2,2,14,3,2,-,-,-,-,-,-,26
A=<53,B=47
Wednesday,23-May-2018,21:12,SS,85M+,PL,1.4,PV,1.4,CL,120,+0,RL,107,SA,151,DS,144
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,68,-,-,-,144,6,27,9,3,2,-,-,-,137
,196,S,310,A,87,18,5,4,27,9,7,36,8,9,-,-,-,56
,196,S,311,ABE,86,0,0,0,5,2,1,0,0,0,0,0,0,30
,196,S,312,D,55,45,7,7,51,9,9,100,17,21,32,6,5,102
,197,L,71,ABF,40,63,8,9,58,8,9,-,-,-,-,-,-,460
,197,L,72,ABF,40,43,5,5,10,2,1,-,-,-,-,-,-,260
A=<13,B=20,C=#25,D=28,E=18
Wednesday,23-May-2018,21:12,SS,6M+,PL,6.3,PV,4.3,CL,92,+0,RL,86,SA,20,DS,47
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,38,47,6,5,40,6,5,43,7,6,15,3,2,64
,183,S,21,B,26,0,0,0,30,3,3,30,3,3,-,-,-,47
,184,S,161,A,64,36,8,7,69,17,15,53,16,14,16,4,3,64
,184,S,162,B,24,0,0,0,0,0,0,-,-,-,-,-,-,35
,183,S,183,B,26,0,0,0,30,3,3,-,-,-,-,-,-,47
,183,L,7,AC,38,47,6,5,-,-,-,-,-,-,-,-,-,340
A=<30,B=48,C=#20
Wednesday,23-May-2018,21:12,SS,58M-,PL,1.3,PV,1.3,CL,92,+0,RL,87,SA,206,DS,95
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,92,52,20,18,12,4,3,95,38,31,0,0,0,79
,288,S,270,B,21,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<77,B=#21
Wednesday,23-May-2018,21:13,SS,10,-,PL,3.2,PV,3.2,CL,106,+0,RL,99,SA,30,DS,22
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,96,22,9,7,20,9,6,21,6,6,-,-,-,36
,354,S,31,B,33,35,6,4,19,3,2,14,3,2,-,-,-,30
,182,S,34,A,44,11,2,2,39,5,6,-,-,-,-,-,-,34
A=<53,B=47
Wednesday,23-May-2018,21:13,SS,6M+,PL,4.3,PV,4.3,CL,90,+0,RL,86,SA,20,DS,47
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,38,47,6,5,40,6,5,43,7,6,15,3,2,54
,183,S,21,B,26,0,0,0,30,3,3,30,3,3,-,-,-,37
,184,S,161,A,69,34,9,7,69,17,16,42,14,12,17,5,4,69
,184,S,162,B,25,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,26,0,0,0,30,3,3,-,-,-,-,-,-,37
,183,L,7,AC,38,47,6,5,-,-,-,-,-,-,-,-,-,240
A=<34,B=44,C=#20
Wednesday,23-May-2018,21:13,SS,58,-,PL,2.3,PV,2.3,CL,94,+0,RL,98,SA,206,DS,114
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,71,66,19,18,18,4,4,114,27,29,0,0,0,97
,288,S,270,B,12,32,2,1,38,2,1,-,-,-,-,-,-,17
A=<74,B=#24
Wednesday,23-May-2018,21:14,SS,85M+,PL,1.4,PV,1.4,CL,120,+0,RL,106,SA,151,DS,130
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,102,-,-,-,130,14,36,5,2,1,-,-,-,135
,196,S,310,A,70,74,10,15,56,12,12,51,8,10,-,-,-,59
,196,S,311,ABE,70,15,3,4,28,4,6,27,3,6,0,0,0,30
,196,S,312,D,53,30,4,4,23,4,4,96,18,19,7,2,1,95
,197,L,71,ABF,40,51,5,7,56,8,9,-,-,-,-,-,-,460
,197,L,72,ABF,40,43,5,5,30,4,4,-,-,-,-,-,-,220
A=<13,B=20,C=#25,D=28,E=18
Wednesday,23-May-2018,21:15,SS,10,-,PL,4.2,PV,4.2,CL,108,+0,RL,93,SA,30,DS,40
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,82,39,13,10,34,12,9,40,12,10,-,-,-,32
,354,S,31,B,35,45,7,6,53,9,7,17,3,2,-,-,-,43
,182,S,34,A,50,17,3,3,34,6,6,-,-,-,-,-,-,31
A=<47,B=53
Wednesday,23-May-2018,21:15,SS,58,-,PL,2.3,PV,1.3,CL,101,+0,RL,107,SA,206,DS,114
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,71,66,19,18,18,4,4,114,27,29,0,0,0,110
,288,S,270,B,12,32,2,1,38,2,1,-,-,-,-,-,-,30
A=<76,B=#24
Wednesday,23-May-2018,21:15,SS,6M+,PL,4.3,PV,3.3,CL,91,+0,RL,86,SA,15,DS,158
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,38,32,4,3,37,6,5,75,13,11,13,3,2,60
,183,S,21,B,30,0,0,0,23,3,2,29,3,3,-,-,-,30
,184,S,161,A,68,35,5,7,60,16,14,71,22,19,16,5,4,70
,184,S,162,B,24,0,0,0,26,2,2,-,-,-,-,-,-,12
,183,S,183,B,30,0,0,0,23,3,2,-,-,-,-,-,-,27
,183,L,7,AC,38,32,4,3,-,-,-,-,-,-,-,-,-,160
A=<34,B=44,C=#20
Wednesday,23-May-2018,21:16,SS,85M+,PL,2.4,PV,2.4,CL,120,+0,RL,106,SA,111,DS,120
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,80,-,-,-,101,8,22,28,8,6,-,-,-,120
,196,S,310,A,72,40,6,8,52,8,11,96,4,19,-,-,-,76
,196,S,311,ABE,72,7,2,2,34,7,8,28,5,7,14,3,4,26
,196,S,312,D,45,43,7,5,42,7,6,61,9,11,24,4,3,81
,197,L,71,ABF,46,53,7,8,57,9,10,-,-,-,-,-,-,520
,197,L,72,ABF,46,38,5,6,9,2,1,-,-,-,-,-,-,220
A=<14,B=20,C=#25,D=27,E=18
Wednesday,23-May-2018,21:16,SS,6M+,PL,4.3,PV,2.3,CL,92,+0,RL,86,SA,15,DS,158
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,38,32,4,3,37,6,5,75,13,11,13,3,2,69
,183,S,21,B,30,0,0,0,23,3,2,29,3,3,-,-,-,29
,184,S,161,A,63,41,10,8,45,11,9,36,9,9,8,2,2,59
,184,S,162,B,25,0,0,0,0,0,0,-,-,-,-,-,-,9
,183,S,183,B,30,0,0,0,23,3,2,-,-,-,-,-,-,25
,183,L,7,AC,38,32,4,3,-,-,-,-,-,-,-,-,-,140
A=<34,B=44,C=#20
Wednesday,23-May-2018,21:16,SS,58,+,PL,1.3,PV,1.3,CL,114,+0,RL,114,SA,206,DS,153
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,88,43,16,14,26,9,7,153,3,48,0,0,0,132
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,21
A=<82,B=#21
Wednesday,23-May-2018,21:16,SS,10,-,PL,4.2,PV,4.2,CL,111,+0,RL,90,SA,30,DS,33
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,73,25,8,6,18,7,4,33,8,7,-,-,-,33
,354,S,31,B,19,18,3,1,8,2,1,0,0,0,-,-,-,33
,182,S,34,A,43,0,0,0,54,8,8,-,-,-,-,-,-,44
A=<47,B=53
Wednesday,23-May-2018,21:18,SS,85M+,PL,2.4,PV,4.4,CL,118,+0,RL,107,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,79,-,-,-,70,14,15,18,4,4,-,-,-,93
,196,S,310,A,49,80,8,11,42,5,6,42,3,6,-,-,-,84
,196,S,311,ABE,49,16,2,3,48,7,7,66,9,11,27,3,5,47
,196,S,312,D,50,55,9,8,45,6,7,75,14,14,14,3,2,75
,197,L,71,ABF,40,55,7,8,74,11,12,-,-,-,-,-,-,560
,197,L,72,ABF,40,30,4,4,58,8,7,-,-,-,-,-,-,260
A=<14,B=20,C=#25,D=27,E=18
Wednesday,23-May-2018,21:18,SS,6M+,PL,4.3,PV,4.3,CL,96,+1,RL,86,SA,20,DS,36
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,78,33,7,7,36,10,9,28,8,9,9,2,3,57
,183,S,21,B,33,0,0,0,70,9,8,48,6,5,-,-,-,47
,184,S,161,A,68,62,13,13,81,19,18,42,14,11,9,3,2,67
,184,S,162,B,23,0,0,0,0,0,0,-,-,-,-,-,-,6
,183,S,183,B,33,0,0,0,70,9,8,-,-,-,-,-,-,44
,183,L,7,AC,78,33,7,7,-,-,-,-,-,-,-,-,-,180
A=<35,B=44,C=#20
Wednesday,23-May-2018,21:18,SS,10,-,PL,4.2,PV,4.2,CL,120,+0,RL,90,SA,30,DS,24
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,87,24,8,7,22,8,6,9,4,2,-,-,-,30
,354,S,31,B,24,20,4,2,33,5,3,20,3,2,-,-,-,32
,182,S,34,A,40,12,2,2,44,6,6,-,-,-,-,-,-,45
A=<47,B=53
Wednesday,23-May-2018,21:18,SS,58,-,PL,1.3,PV,1.3,CL,120,+0,RL,123,SA,206,DS,153
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,88,43,16,14,26,9,7,153,3,48,0,0,0,144
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,8
A=<82,B=#21
Wednesday,23-May-2018,21:19,SS,85M+,PL,3.4,PV,3.4,CL,109,+0,RL,106,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,74,-,-,-,53,12,11,5,2,1,-,-,-,69
,196,S,310,A,17,59,2,3,51,3,3,0,0,0,-,-,-,74
,196,S,311,ABE,40,40,6,7,39,4,5,27,3,4,9,2,1,47
,196,S,312,D,37,24,3,2,49,9,6,40,8,6,9,2,1,60
,197,L,71,ABF,51,30,5,5,54,7,11,-,-,-,-,-,-,540
,197,L,72,ABF,51,49,4,8,19,2,3,-,-,-,-,-,-,300
A=<13,B=20,C=#25,D=26,E=18
Wednesday,23-May-2018,21:20,SS,6M+,PL,2.3,PV,2.3,CL,94,+0,RL,92,SA,20,DS,131
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,59,131,8,22,48,11,9,53,12,12,7,2,2,87
,183,S,21,B,33,0,0,0,32,5,4,15,2,2,-,-,-,44
,184,S,161,A,70,11,3,2,43,12,10,44,15,12,13,4,3,56
,184,S,162,B,11,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,33,0,0,0,32,5,4,-,-,-,-,-,-,43
,183,L,7,AC,59,131,8,22,-,-,-,-,-,-,-,-,-,480
A=<39,B=40,C=#20
Wednesday,23-May-2018,21:20,SS,10,-,PL,4.2,PV,4.2,CL,120,+0,RL,95,SA,30,DS,28
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,87,28,13,8,21,10,6,18,8,5,-,-,-,28
,354,S,31,B,37,24,4,3,43,7,6,12,3,2,-,-,-,34
,182,S,34,A,45,0,0,0,34,5,5,-,-,-,-,-,-,42
A=<47,B=53
